,names,links
474,Chaos Sprites,https://www.marvel.com/characters/chaos-sprites
475,Charles Lensherr ,https://www.marvel.com/characters/charles-lensherr-age-of-apocalypse
476,Charles Xavier ,https://www.marvel.com/characters/charles-xavier-house-of-m
477,Charlie Weiderman,https://www.marvel.com/characters/charlie-weiderman
478,Charon,https://www.marvel.com/characters/charon
479,Chase Stein,https://www.marvel.com/characters/chase-stein-talkback
480,Cheetah ,https://www.marvel.com/characters/cheetah-proto-husk
481,Chernobog,https://www.marvel.com/characters/chernobog
482,Cherry Blossom,https://www.marvel.com/characters/cherry-blossom
483,Goose,https://www.marvel.com/characters/chewie-the-cat
484,Chimera,https://www.marvel.com/characters/chimera
485,Chim,https://www.marvel.com/characters/chimre
486,Chondu the Mystic,https://www.marvel.com/characters/chondu-the-mystic
487,Christine Palmer,https://www.marvel.com/characters/christine-palmer
488,Chrome,https://www.marvel.com/characters/chrome
489,Chthon,https://www.marvel.com/characters/chthon
490,Citizen V ,https://www.marvel.com/characters/citizen-v-john-watkins-iii
491,Citizen V ,https://www.marvel.com/characters/citizen-v-john-watkins
492,Citizen V ,https://www.marvel.com/characters/citizen-v-paulette-brazee
493,Claire Temple,https://www.marvel.com/characters/claire-temple
494,Clea,https://www.marvel.com/characters/clea
495,Clear-Cut,https://www.marvel.com/characters/clear-cut
496,Cleric,https://www.marvel.com/characters/cleric
497,Clive Reston,https://www.marvel.com/characters/clive-reston
498,Cloak ,https://www.marvel.com/characters/cloak-earth-58163
499,Cloak,https://www.marvel.com/characters/cloak-tyrone-johnson
500,Cloud,https://www.marvel.com/characters/cloud
501,Cloud 9 ,https://www.marvel.com/characters/cloud-9-abigail-boylen
502,Clown,https://www.marvel.com/characters/clown
503,Coachwhip,https://www.marvel.com/characters/coachwhip
504,Coat of Arms,https://www.marvel.com/characters/coat-of-arms
505,Cobalt Man ,https://www.marvel.com/characters/cobalt-man-ralph-roberts
506,Coldblood,https://www.marvel.com/characters/coldblood
507,Collapsar,https://www.marvel.com/characters/collapsar
508,Collective Man,https://www.marvel.com/characters/collective-man
509,The Collector,https://www.marvel.com/characters/collector-taneleer-tivan
510,Colleen Wing,https://www.marvel.com/characters/colleen-wing
511,Colossus ,https://www.marvel.com/characters/colossus-age-of-apocalypse
512,Colossus ,https://www.marvel.com/characters/colossus-piotr-rasputin
513,Colossus ,https://www.marvel.com/characters/colossus-ultimate
514,Comet,https://www.marvel.com/characters/comet
515,Commando ,https://www.marvel.com/characters/commando-frank-bohannan
516,Commando ,https://www.marvel.com/characters/commando-m-nell
517,Condor,https://www.marvel.com/characters/condor
518,Condor ,https://www.marvel.com/characters/condor-contingency
519,Constrictor,https://www.marvel.com/characters/constrictor
520,Contemplator ,https://www.marvel.com/characters/contemplator-tath-ki
521,Contessa ,https://www.marvel.com/characters/contessa-vera-vidal
522,Contrary ,https://www.marvel.com/characters/contrary-earth-93060
523,Controller,https://www.marvel.com/characters/controller
524,Copycat,https://www.marvel.com/characters/copycat
525,Corona ,https://www.marvel.com/characters/corona-carlos-carvalho
526,Coroner,https://www.marvel.com/characters/coroner
527,Corruptor,https://www.marvel.com/characters/corruptor
528,Corsair,https://www.marvel.com/characters/corsair
529,Corvus Glaive,https://www.marvel.com/characters/corvus-glaive
530,Cosmo ,https://www.marvel.com/characters/cosmo-dog
531,Cosmo ,https://www.marvel.com/characters/cosmo-imperial-guard
532,Cotton Mather,https://www.marvel.com/characters/cotton-mather
533,Cottonmouth,https://www.marvel.com/characters/cottonmouth-cornell-cottonmouth
534,Count Abyss,https://www.marvel.com/characters/count-abyss
535,Count Nefaria,https://www.marvel.com/characters/count-nefaria
536,Courtney Ross,https://www.marvel.com/characters/courtney-ross
537,Coven ,https://www.marvel.com/characters/coven-karl-coven
538,Cowboy ,https://www.marvel.com/characters/cowboy-stetson
539,Crackajack,https://www.marvel.com/characters/crackajack-jackson
540,Crater,https://www.marvel.com/characters/crater
541,Crazy Eight,https://www.marvel.com/characters/crazy-eight
542,Crime-Wave,https://www.marvel.com/characters/crime-wave
543,Crimson Cowl ,https://www.marvel.com/characters/crimson-cowl-justine-hammer
544,Crimson Crusader,https://www.marvel.com/characters/crimson-crusader
545,Crimson Dynamo ,https://www.marvel.com/characters/crimson-dynamo-alpha-gen
546,Crimson Dynamo ,https://www.marvel.com/characters/crimson-dynamo-anton-vanko
547,Cronus,https://www.marvel.com/characters/cronus
548,Crossbones,https://www.marvel.com/characters/crossbones
549,Crossfire,https://www.marvel.com/characters/crossfire
550,Cru,https://www.marvel.com/characters/cru
551,Crucible ,https://www.marvel.com/characters/crucible-maris-morlak
552,Crule,https://www.marvel.com/characters/crule
553,Crusader ,https://www.marvel.com/characters/crusader-z-reg
554,Crusader X,https://www.marvel.com/characters/crusader-x
555,Crusher Hogan,https://www.marvel.com/characters/crusher-hogan
556,Crux ,https://www.marvel.com/characters/crux-cristal-lemieux
557,Crystal,https://www.marvel.com/characters/crystal
558,Cuckoo ,https://www.marvel.com/characters/cuckoo-kay-cera
559,Cy-phyrr 4,https://www.marvel.com/characters/cy-phyrr-4
560,Cybele,https://www.marvel.com/characters/cybele
561,Cyber,https://www.marvel.com/characters/cyber
562,Cybermancer,https://www.marvel.com/characters/cybermancer
563,Cybermancer ,https://www.marvel.com/characters/cybermancer-earth-9528
564,Cyclone ,https://www.marvel.com/characters/cyclone-andr-gerard
565,Cyclone ,https://www.marvel.com/characters/cyclone-pierre-fresson
566,Cyclone ,https://www.marvel.com/characters/cyclone-proto-husk
567,Cyclops ,https://www.marvel.com/characters/cyclops-age-of-apocalypse
568,Cyclops ,https://www.marvel.com/characters/cyclops-scott-summers
569,Cyclops ,https://www.marvel.com/characters/cyclops-ultimate
570,Cylla,https://www.marvel.com/characters/cylla
571,Cynosure ,https://www.marvel.com/characters/cynosure-lena-sendak
572,Cynosure ,https://www.marvel.com/characters/cynosure-saen-sendak
573,Cypher ,https://www.marvel.com/characters/cypher-douglas-ramsey
574,D'Kay,https://www.marvel.com/characters/d-kay
575,D'Ken Neramani,https://www.marvel.com/characters/d-ken-neramani
576,D'Narda,https://www.marvel.com/characters/d-narda
577,D'Spayre,https://www.marvel.com/characters/d-spayre
578,Dagger,https://www.marvel.com/characters/dagger-tandy-bowen
579,Quake,https://www.marvel.com/characters/daisy-johnson-quake-marvel-rising
580,Daken,https://www.marvel.com/characters/daken
581,Dakota North,https://www.marvel.com/characters/dakota-north
582,Dallas Riordan,https://www.marvel.com/characters/dallas-riordan
583,Damask ,https://www.marvel.com/characters/damask-age-of-apocalypse
584,Damballah ,https://www.marvel.com/characters/damballah-dan-ayido-hwedo
585,Danger,https://www.marvel.com/characters/danger
586,Dangor,https://www.marvel.com/characters/dangor
587,Dani Moonstar,https://www.marvel.com/characters/danielle-dani-moonstar
588,Dansen Macabre,https://www.marvel.com/characters/dansen-macabre
589,Darcy Lewis,https://www.marvel.com/characters/darcy-lewis
590,Daredevil,https://www.marvel.com/characters/daredevil-matthew-murdock
591,Daredevil ,https://www.marvel.com/characters/daredevil-ultimate
592,Dargil,https://www.marvel.com/characters/dargil
593,Dark Angel ,https://www.marvel.com/characters/dark-angel-earth-7888
594,Dark Angel ,https://www.marvel.com/characters/dark-angel-shevaun-haldane
595,Dark Beast,https://www.marvel.com/characters/dark-beast
596,Dark Man,https://www.marvel.com/characters/dark-man
597,Dark Mother,https://www.marvel.com/characters/dark-mother
598,Darkdevil ,https://www.marvel.com/characters/darkdevil-earth-982
599,Darkeyes ,https://www.marvel.com/characters/darkeyes-earth-691
600,Darkhawk,https://www.marvel.com/characters/darkhawk
601,Darklore,https://www.marvel.com/characters/darklore
602,Darkson ,https://www.marvel.com/characters/darkson-earth-928
603,Darkstar ,https://www.marvel.com/characters/darkstar-laynia-petrovna
604,Darter,https://www.marvel.com/characters/darter
605,Darwin,https://www.marvel.com/characters/darwin
606,David Banner ,https://www.marvel.com/characters/david-banner-earth-311
607,Dawn,https://www.marvel.com/characters/dawn
608,Daystar,https://www.marvel.com/characters/daystar
609,Dazzler ,https://www.marvel.com/characters/dazzler-age-of-apocalypse
610,Dazzler ,https://www.marvel.com/characters/dazzler-alison-blaire
611,Dazzler ,https://www.marvel.com/characters/dazzler-burtram-worthington
612,Dazzler ,https://www.marvel.com/characters/dazzler-earth-58163
613,Dazzler ,https://www.marvel.com/characters/dazzler-kimberly-schau
614,Dazzler ,https://www.marvel.com/characters/dazzler-ultimate
615,Deacon,https://www.marvel.com/characters/deacon
616,Deacon Frost,https://www.marvel.com/characters/deacon-frost
617,Dead Girl,https://www.marvel.com/characters/dead-girl
618,Dead Head,https://www.marvel.com/characters/dead-head
619,Deadpool ,https://www.marvel.com/characters/deadpool-ultimate
620,Deadpool,https://www.marvel.com/characters/deadpool-wade-wilson
621,Deadspot ,https://www.marvel.com/characters/deadspot-earth-982
622,Death,https://www.marvel.com/characters/death
623,Death Adder ,https://www.marvel.com/characters/death-adder-roland-burroughs
624,Death Dealer,https://www.marvel.com/characters/death-dealer
625,Death Ninja,https://www.marvel.com/characters/death-ninja
626,Death Reaper,https://www.marvel.com/characters/death-reaper
627,Death's Head ,https://www.marvel.com/characters/death-s-head-minion
628,Death's Head ,https://www.marvel.com/characters/death-s-head-paxton-page
629,Death-shield,https://www.marvel.com/characters/death-shield
630,Death-Stalker,https://www.marvel.com/characters/death-stalker
631,Deathbird,https://www.marvel.com/characters/deathbird
632,Deathcry,https://www.marvel.com/characters/deathcry
633,Deathlok ,https://www.marvel.com/characters/deathlok-jack-truman
634,Deathlok ,https://www.marvel.com/characters/deathlok-luther-manning
635,Deathstroke,https://www.marvel.com/characters/deathstroke
636,Deathtrap,https://www.marvel.com/characters/deathtrap
637,Deathurge,https://www.marvel.com/characters/deathurge
638,Deathwatch,https://www.marvel.com/characters/deathwatch
639,Debrii ,https://www.marvel.com/characters/debrii-deborah-fields
640,Deimos,https://www.marvel.com/characters/deimos
641,Delphi,https://www.marvel.com/characters/delphi
642,Delphos,https://www.marvel.com/characters/delphos
643,Dementoid,https://www.marvel.com/characters/dementoid
644,Demogoblin,https://www.marvel.com/characters/demogoblin
645,Demolition Man,https://www.marvel.com/characters/demolition-man-dennis-dunphy
646,Demonstaff,https://www.marvel.com/characters/demonstaff
647,"Dennis ""Buck"" Bukowski",https://www.marvel.com/characters/dennis-buck-bukowski
648,Derek Bishop,https://www.marvel.com/characters/derek-bishop
649,Desak,https://www.marvel.com/characters/desak
650,Desert Ghost ,https://www.marvel.com/characters/desert-ghost-earth-928
651,Dessy,https://www.marvel.com/characters/dessy
652,Destiny ,https://www.marvel.com/characters/destiny-age-of-apocalypse
653,Destiny ,https://www.marvel.com/characters/destiny-irene-adler
654,Destroyer,https://www.marvel.com/characters/destroyer
655,Destroyer ,https://www.marvel.com/characters/destroyer-roger-aubrey
656,Detective Curazon,https://www.marvel.com/characters/detective-curazon
657,Devastator ,https://www.marvel.com/characters/devastator-kirkov-petrovna
658,Devil Dinosaur,https://www.marvel.com/characters/devil-dinosaur
659,Devil-Hunter Gabriel,https://www.marvel.com/characters/devil-hunter-gabriel
660,Devil-Slayer,https://www.marvel.com/characters/devil-slayer
661,Devos,https://www.marvel.com/characters/devos
662,Dewoz,https://www.marvel.com/characters/dewoz
663,Dexam,https://www.marvel.com/characters/dexam
664,Diableri,https://www.marvel.com/characters/diableri
665,Diablo ,https://www.marvel.com/characters/diablo-esteban-de-ablo
666,Diabolique,https://www.marvel.com/characters/diabolique
667,Diamond Lil,https://www.marvel.com/characters/diamond-lil
668,Diamondback ,https://www.marvel.com/characters/diamondback-rachel-leighton
669,Diamondback,https://www.marvel.com/characters/diamondback-willis-stryker
670,Diemoas,https://www.marvel.com/characters/diemoas
671,Digger ,https://www.marvel.com/characters/digger-roderick-krupp
672,Digger ,https://www.marvel.com/characters/digger-the-vegas-thirteen
673,Digitek,https://www.marvel.com/characters/digitek
674,Dinah Soar,https://www.marvel.com/characters/dinah-soar
675,Dirt Nap,https://www.marvel.com/characters/dirt-nap
676,Dirty Wolff,https://www.marvel.com/characters/dirty-wolff
677,Ditto,https://www.marvel.com/characters/ditto
678,Divinity Drake,https://www.marvel.com/characters/divinity-drake
679,Doc Samson,https://www.marvel.com/characters/doc-samson
680,Doctor Bong,https://www.marvel.com/characters/doctor-bong
681,Doctor Doom ,https://www.marvel.com/characters/doctor-doom-earth-928
682,Doctor Doom ,https://www.marvel.com/characters/doctor-doom-ultimate
683,Doctor Doom,https://www.marvel.com/characters/doctor-doom-victor-von-doom
684,Doctor Dredd,https://www.marvel.com/characters/doctor-dredd
685,Doctor Druid,https://www.marvel.com/characters/doctor-druid
686,Doctor Erik Selvig,https://www.marvel.com/characters/doctor-erik-selvig
687,Doctor Everything,https://www.marvel.com/characters/doctor-everything
688,Doc Ock,https://www.marvel.com/characters/doctor-octopus-otto-octavius
689,Doctor Octopus ,https://www.marvel.com/characters/doctor-octopus-ultimate
690,Doctor Stephen Strange ,https://www.marvel.com/characters/doctor-stephen-strange-earth-58163
691,Doctor Strange,https://www.marvel.com/characters/doctor-strange-stephen-strange
692,Doctor Sun,https://www.marvel.com/characters/doctor-sun
693,Doctor Vere,https://www.marvel.com/characters/doctor-vere
694,Doctor Voodoo ,https://www.marvel.com/characters/doctor-voodoo-jericho-drumm
695,Dog Brother Number 1,https://www.marvel.com/characters/dog-brother-number-1
696,Doghead,https://www.marvel.com/characters/doghead
697,Dogpool ,https://www.marvel.com/characters/dogpool-earth-103173
698,Dominex,https://www.marvel.com/characters/dominex
699,Dominic Fortune ,https://www.marvel.com/characters/dominic-fortune-duvid-fortunov
700,Domino ,https://www.marvel.com/characters/domino-age-of-apocalypse
701,Domino,https://www.marvel.com/characters/domino-neena-thurman
702,Don of the Dead,https://www.marvel.com/characters/don-of-the-dead
703,Donald Pierce,https://www.marvel.com/characters/donald-pierce
704,Donald Pierce ,https://www.marvel.com/characters/donald-pierce-age-of-apocalypse
705,Doom ,https://www.marvel.com/characters/doom-earth-58163
706,Doom ,https://www.marvel.com/characters/doom-earth-928
707,Doombringer,https://www.marvel.com/characters/doombringer
708,Doop,https://www.marvel.com/characters/doop
709,Doorman ,https://www.marvel.com/characters/doorman-demarr-davis
710,Doppelganger ,https://www.marvel.com/characters/doppelganger-infinity-war
711,Dorma,https://www.marvel.com/characters/dorma
712,Dormammu,https://www.marvel.com/characters/dormammu
713,Doug Ramsey ,https://www.marvel.com/characters/doug-ramsey-age-of-apocalypse
714,Doyle Dormammu,https://www.marvel.com/characters/doyle-dormammu
715,Dr. Arthur Harrow,https://www.marvel.com/characters/arthur-harrow
716,Dr. Henry ,https://www.marvel.com/characters/dr-henry-hank-p-mccoy-earth-58163
717,Dracula,https://www.marvel.com/characters/dracula
718,Dragon Man,https://www.marvel.com/characters/dragon-man
719,Dragon of the Moon,https://www.marvel.com/characters/dragon-of-the-moon
720,Dragoness,https://www.marvel.com/characters/dragoness
721,Dragonfly ,https://www.marvel.com/characters/dragonfly-veronica-dultry
722,Drax,https://www.marvel.com/characters/drax
723,Dreadknight,https://www.marvel.com/characters/dreadknight
724,Dreamqueen,https://www.marvel.com/characters/dreamqueen
725,Drinn,https://www.marvel.com/characters/drinn
726,Drom,https://www.marvel.com/characters/drom
727,Druffs,https://www.marvel.com/characters/druffs
728,Druid Walsh,https://www.marvel.com/characters/druid-walsh
729,Druig,https://www.marvel.com/characters/druig
730,Duncan Vess,https://www.marvel.com/characters/duncan-vess
731,Dusk,https://www.marvel.com/characters/dusk
732,Dusk ,https://www.marvel.com/characters/dusk-cassie-st-commons
733,Dusk ,https://www.marvel.com/characters/dusk-demon
734,Dust,https://www.marvel.com/characters/dust
735,Dwarf,https://www.marvel.com/characters/dwarf
736,Dweller-In-Darkness,https://www.marvel.com/characters/dweller-in-darkness
737,Earth Lord,https://www.marvel.com/characters/earth-lord
738,Earthmover,https://www.marvel.com/characters/earthmover
739,Earthquake,https://www.marvel.com/characters/earthquake
740,East Wind,https://www.marvel.com/characters/east-wind
741,East Wind ,https://www.marvel.com/characters/east-wind-higashi
742,East Wind ,https://www.marvel.com/characters/east-wind-predecessor
743,Ebony Maw,https://www.marvel.com/characters/ebony-maw
744,Ecce The Watcher,https://www.marvel.com/characters/ecce-the-watcher
745,Ecdysiast,https://www.marvel.com/characters/ecdysiast
746,Maya Lopez,https://www.marvel.com/characters/echo-maya-lopez
747,Eclipse,https://www.marvel.com/characters/eclipse
748,Edifice Rex,https://www.marvel.com/characters/edifice-rex
749,Edwin Jarvis,https://www.marvel.com/characters/edwin-jarvis
750,Eel ,https://www.marvel.com/characters/eel-edward-lavell
751,Eel ,https://www.marvel.com/characters/eel-leopold-stryke
752,Egghead ,https://www.marvel.com/characters/egghead-automation
753,Egghead ,https://www.marvel.com/characters/egghead-elihas-starr
754,Egghead ,https://www.marvel.com/characters/egghead-proto-husk
755,Ego,https://www.marvel.com/characters/ego
756,El Gato ,https://www.marvel.com/characters/el-gato-luis-anaya
757,El Guapo,https://www.marvel.com/characters/el-guapo
758,El Muerto,https://www.marvel.com/characters/el-muerto
759,el Tigre ,https://www.marvel.com/characters/el-tigre-juan-meroz
760,El Toro Rojo,https://www.marvel.com/characters/el-toro-rojo
761,Elaine Banner Walters,https://www.marvel.com/characters/elaine-banner-walters
762,Elder Demon,https://www.marvel.com/characters/elder-demon
763,Eleanor Bishop,https://www.marvel.com/characters/eleanor-bishop
764,Electro ,https://www.marvel.com/characters/electro-maxwell-dillon
765,Electro ,https://www.marvel.com/characters/electro-ultimate
766,Electron,https://www.marvel.com/characters/electron
767,Elektra,https://www.marvel.com/characters/elektra
768,Elektra Natchios ,https://www.marvel.com/characters/elektra-natchios-ultimate
769,Eleven,https://www.marvel.com/characters/eleven
770,Elixir,https://www.marvel.com/characters/elixir
771,Elloe Kaifi,https://www.marvel.com/characters/elloe-kaifi
772,Elsa Bloodstone,https://www.marvel.com/characters/elsa-bloodstone
773,Elysius,https://www.marvel.com/characters/elysius
774,Emil Nikos,https://www.marvel.com/characters/emil-nikos
775,Emily Bright,https://www.marvel.com/characters/emily-bright
776,Emma Frost,https://www.marvel.com/characters/emma-frost
777,Emma Frost-Summers ,https://www.marvel.com/characters/emma-frost-summers-earth-58163
778,Emma Steed,https://www.marvel.com/characters/emma-steed
779,Emplate,https://www.marvel.com/characters/emplate
780,Emrys Killebrew,https://www.marvel.com/characters/emrys-killebrew
781,Enchantress ,https://www.marvel.com/characters/enchantress-amora
782,Enforcer ,https://www.marvel.com/characters/enforcer-mike-nero
783,Enigmo ,https://www.marvel.com/characters/enigmo-deviant
784,Enmity,https://www.marvel.com/characters/enmity
785,Enrico ,https://www.marvel.com/characters/enrico-earth-311
786,Eon,https://www.marvel.com/characters/eon
787,Epiphany,https://www.marvel.com/characters/epiphany
788,Epoch,https://www.marvel.com/characters/epoch
789,Ereshkigal,https://www.marvel.com/characters/ereshkigal
790,Ereshkigal ,https://www.marvel.com/characters/ereshkigal-goddess
791,Eric Moreels,https://www.marvel.com/characters/eric-moreels
792,Erik Killmonger,https://www.marvel.com/characters/erik-killmonger
793,Ernst,https://www.marvel.com/characters/ernst
794,Eson,https://www.marvel.com/characters/eson
795,Eternals,https://www.marvel.com/characters/eternals
796,Eternity,https://www.marvel.com/characters/eternity
797,Everett Ross,https://www.marvel.com/characters/everett-k-ross
798,Evilhawk,https://www.marvel.com/characters/evilhawk
799,Excavator,https://www.marvel.com/characters/excavator
800,Skurge,https://www.marvel.com/characters/skurge
801,Exodus,https://www.marvel.com/characters/exodus
802,Eye-Scream,https://www.marvel.com/characters/eye-scream
803,Eyeball,https://www.marvel.com/characters/eyeball
804,Ezekiel,https://www.marvel.com/characters/ezekiel
805,Fabian Cortez,https://www.marvel.com/characters/fabian-cortez
806,Fader,https://www.marvel.com/characters/fader
807,Fafnir ,https://www.marvel.com/characters/fafnir-nastrond
808,Falki,https://www.marvel.com/characters/falki
809,Fallen One,https://www.marvel.com/characters/fallen-one
810,Fallen One ,https://www.marvel.com/characters/fallen-one-tryco-slatterus
811,Fandral,https://www.marvel.com/characters/fandral
812,Fang,https://www.marvel.com/characters/fang
813,Fantasma,https://www.marvel.com/characters/fantasma
814,Fantomex,https://www.marvel.com/characters/fantomex
815,Farley Stillwell,https://www.marvel.com/characters/farley-stillwell
816,Fasaud,https://www.marvel.com/characters/fasaud
817,Fashima,https://www.marvel.com/characters/fashima
818,Fat Cobra,https://www.marvel.com/characters/fat-cobra
819,Father Time,https://www.marvel.com/characters/father-time
820,Faze,https://www.marvel.com/characters/faze
821,Fen,https://www.marvel.com/characters/fen
822,Fer-de-Lance,https://www.marvel.com/characters/fer-de-lance
823,Feral ,https://www.marvel.com/characters/feral-maria-callasantos
824,Ferocia,https://www.marvel.com/characters/ferocia
825,Feron,https://www.marvel.com/characters/feron
826,Fetish,https://www.marvel.com/characters/fetish
827,Filius,https://www.marvel.com/characters/filius
828,Fin Fang Foom,https://www.marvel.com/characters/fin-fang-foom
829,Finesse,https://www.marvel.com/characters/finesse
830,Firebird,https://www.marvel.com/characters/firebird
831,Firelord ,https://www.marvel.com/characters/firelord-earth-691
832,Firelord ,https://www.marvel.com/characters/firelord-pyreus-kril
833,Firepower ,https://www.marvel.com/characters/firepower-jack-taggert
834,Firestar,https://www.marvel.com/characters/firestar
835,Fireworks Fielstein,https://www.marvel.com/characters/fireworks-fielstein
836,Fixer ,https://www.marvel.com/characters/fixer-paul-norbert-ebersol
837,Fixer ,https://www.marvel.com/characters/fixer-roscoe-sweeny
838,Flag-Smasher,https://www.marvel.com/characters/flag-smasher
839,Flash Thompson,https://www.marvel.com/characters/flash-thompson
840,Flashfire,https://www.marvel.com/characters/flashfire
841,Flaw,https://www.marvel.com/characters/flaw
842,Flux,https://www.marvel.com/characters/flux
843,Fly,https://www.marvel.com/characters/fly
844,Flying Tiger,https://www.marvel.com/characters/flying-tiger
845,Foggy Nelson,https://www.marvel.com/characters/foggy-nelson
846,Foolkiller,https://www.marvel.com/characters/foolkiller-gregory-salinger
847,Force ,https://www.marvel.com/characters/force-clay-wilson
848,Forge,https://www.marvel.com/characters/forge
849,Forge ,https://www.marvel.com/characters/forge-age-of-apocalypse
850,Forge ,https://www.marvel.com/characters/forge-earth-998
851,Forgotten One,https://www.marvel.com/characters/forgotten-one
852,Foxbat,https://www.marvel.com/characters/foxbat
853,Fracture,https://www.marvel.com/characters/fracture
854,Fraktur,https://www.marvel.com/characters/fraktur
855,Frankenstein's Monster,https://www.marvel.com/characters/frankenstein-s-monster
856,Franklin Richards,https://www.marvel.com/characters/franklin-richards
857,Franklin Storm,https://www.marvel.com/characters/franklin-storm
858,Freak,https://www.marvel.com/characters/freak
859,Freakshow,https://www.marvel.com/characters/freakshow
860,Fred Pierson,https://www.marvel.com/characters/fred-pierson
861,Fredd,https://www.marvel.com/characters/fredd
862,Frederick Foswell,https://www.marvel.com/characters/frederick-foswell
863,Free Spirit,https://www.marvel.com/characters/free-spirit
864,Freebooter ,https://www.marvel.com/characters/freebooter-earth-982
865,Freedom Ring,https://www.marvel.com/characters/freedom-ring
866,Freezer Burn,https://www.marvel.com/characters/freezer-burn
867,Frenchie ,https://www.marvel.com/characters/frenchie-jean-paul-duchamp
868,Frey,https://www.marvel.com/characters/frey
869,Freyja,https://www.marvel.com/characters/freyja
870,Friendly Neighborhood Spider-Man,https://www.marvel.com/characters/friendly-neighborhood-spider-man
871,Frigga,https://www.marvel.com/characters/frigga
872,Leapfrog,https://www.marvel.com/characters/frog-man-eugene-patilio
873,Fury,https://www.marvel.com/characters/fury
874,Fusion ,https://www.marvel.com/characters/fusion-markley
875,G-Type,https://www.marvel.com/characters/g-type
876,G.W. Bridge,https://www.marvel.com/characters/g-w-bridge
877,Gaea,https://www.marvel.com/characters/gaea
878,Gaetar,https://www.marvel.com/characters/gaetar
879,Gah Lak Tus ,https://www.marvel.com/characters/gah-lak-tus-ultimate
880,Gaia,https://www.marvel.com/characters/gaia
881,Galactus,https://www.marvel.com/characters/galactus
882,Gambit,https://www.marvel.com/characters/gambit
883,Gambit ,https://www.marvel.com/characters/gambit-age-of-apocalypse
884,Gambit ,https://www.marvel.com/characters/gambit-ultimate
885,Gamesmaster,https://www.marvel.com/characters/gamesmaster
886,Gammadroid,https://www.marvel.com/characters/gammadroid
887,Gamora,https://www.marvel.com/characters/gamora
888,Ganymede,https://www.marvel.com/characters/ganymede
889,Gardener ,https://www.marvel.com/characters/gardener-ord-zyonz
890,Gargantua,https://www.marvel.com/characters/gargantua
891,Gargoyle ,https://www.marvel.com/characters/gargoyle-isaac-christians
892,Garokk,https://www.marvel.com/characters/garokk
893,Garrison Kane,https://www.marvel.com/characters/garrison-kane
894,Gateway,https://www.marvel.com/characters/gateway
895,Gateway ,https://www.marvel.com/characters/gateway-age-of-apocalypse
896,Gator,https://www.marvel.com/characters/gator
897,Gaunt,https://www.marvel.com/characters/gaunt
898,Gauntlet ,https://www.marvel.com/characters/gauntlet-inhuman
899,Gazer,https://www.marvel.com/characters/gazer
900,Geiger,https://www.marvel.com/characters/geiger
901,Geldoff ,https://www.marvel.com/characters/geldoff-ultimate
902,Gendo Sonoda,https://www.marvel.com/characters/gendo-sonoda
903,General Wolfram,https://www.marvel.com/characters/general-wolfram
904,Genesis,https://www.marvel.com/characters/genesis
905,Gentle,https://www.marvel.com/characters/gentle
906,George Stacy,https://www.marvel.com/characters/george-stacy
907,Batroc,https://www.marvel.com/characters/georges-batroc
908,Germán Aguilar,https://www.marvel.com/characters/german
909,Gertrude Yorkes,https://www.marvel.com/characters/gertrude-yorkes-arsenic
910,Ghaur,https://www.marvel.com/characters/ghaur
911,Ghost,https://www.marvel.com/characters/ghost
912,Ghost Maker,https://www.marvel.com/characters/ghost-maker
913,Ghost of Springdale High,https://www.marvel.com/characters/ghost-of-springdale-high
914,Ghost Rider ,https://www.marvel.com/characters/ghost-rider-daniel-ketch
915,Ghost Rider ,https://www.marvel.com/characters/ghost-rider-earth-928
916,Ghost Rider,https://www.marvel.com/characters/ghost-rider-johnny-blaze
917,Ghost Rider,https://www.marvel.com/characters/ghost-rider-kushala
918,Ghost Rider,https://www.marvel.com/characters/ghost-rider-robbie-reyes
919,Ghost Rider ,https://www.marvel.com/characters/ghost-rider-ultimate
920,Ghost-Spider,https://www.marvel.com/characters/ghost-spider-gwen-stacy
921,Ghoul,https://www.marvel.com/characters/ghoul
922,Giant-Man ,https://www.marvel.com/characters/giant-man-ultimate
923,Gideon,https://www.marvel.com/characters/gideon
924,Gideon ,https://www.marvel.com/characters/gideon-age-of-apocalypse
925,Gilgamesh,https://www.marvel.com/characters/gilgamesh
926,Ginniyeh,https://www.marvel.com/characters/ginniyeh
927,Gladiator ,https://www.marvel.com/characters/gladiator-kallark
928,Gladiator ,https://www.marvel.com/characters/gladiator-melvin-potter
929,Glazier,https://www.marvel.com/characters/glazier
930,Glenn Talbot,https://www.marvel.com/characters/glenn-talbot
931,Glob ,https://www.marvel.com/characters/glob-joseph-timms
932,Glom,https://www.marvel.com/characters/glom
933,Glorian,https://www.marvel.com/characters/glorian
934,Glory Grant,https://www.marvel.com/characters/glory-grant
935,Goblyn,https://www.marvel.com/characters/goblyn
936,Goddess,https://www.marvel.com/characters/goddess
937,Gog ,https://www.marvel.com/characters/gog-demon
938,Gog ,https://www.marvel.com/characters/gog-tsiln
939,GoGo Tomago,https://www.marvel.com/characters/gogo-tomago
940,Goldbug,https://www.marvel.com/characters/goldbug
941,Golem,https://www.marvel.com/characters/golem
942,Bill Foster,https://www.marvel.com/characters/goliath-bill-foster
943,Googam,https://www.marvel.com/characters/googam
944,Goose the Cat,https://www.marvel.com/characters/goose-the-cat
945,Gorgilla,https://www.marvel.com/characters/gorgilla
946,Gorgon,https://www.marvel.com/characters/gorgon
